index,case_dir,sim_id,r_p
155,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05715,bcc_lattice_rp_05715,0.05715194303886078
156,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05716,bcc_lattice_rp_05716,0.05716994339886798
157,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05718,bcc_lattice_rp_05718,0.05718894377887558
158,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05720,bcc_lattice_rp_05720,0.05720694413888278
159,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05722,bcc_lattice_rp_05722,0.05722594451889038
160,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05724,bcc_lattice_rp_05724,0.05724394487889758
161,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05726,bcc_lattice_rp_05726,0.05726294525890518
162,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05728,bcc_lattice_rp_05728,0.05728094561891238
163,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05729,bcc_lattice_rp_05729,0.05729994599891998
164,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05731,bcc_lattice_rp_05731,0.05731794635892718
165,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05733,bcc_lattice_rp_05733,0.05733694673893478
166,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05735,bcc_lattice_rp_05735,0.05735494709894198
167,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05737,bcc_lattice_rp_05737,0.05737394747894958
168,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05739,bcc_lattice_rp_05739,0.057391947838956785
169,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05741,bcc_lattice_rp_05741,0.057410948218964385
170,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05742,bcc_lattice_rp_05742,0.05742894857897158
171,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05744,bcc_lattice_rp_05744,0.05744794895897918
172,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05746,bcc_lattice_rp_05746,0.05746594931898638
173,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05748,bcc_lattice_rp_05748,0.05748494969899398
174,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05750,bcc_lattice_rp_05750,0.05750295005900118
175,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05752,bcc_lattice_rp_05752,0.05752195043900878
176,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05753,bcc_lattice_rp_05753,0.057539950799015985
177,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05755,bcc_lattice_rp_05755,0.057558951179023585
178,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05757,bcc_lattice_rp_05757,0.05757695153903078
179,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05759,bcc_lattice_rp_05759,0.05759595191903838
180,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05761,bcc_lattice_rp_05761,0.05761395227904558
181,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05763,bcc_lattice_rp_05763,0.05763295265905318
182,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05765,bcc_lattice_rp_05765,0.05765095301906038
183,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05766,bcc_lattice_rp_05766,0.05766995339906798
184,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05768,bcc_lattice_rp_05768,0.057687953759075185
185,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05770,bcc_lattice_rp_05770,0.057706954139082785
186,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05772,bcc_lattice_rp_05772,0.05772495449908999
187,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05774,bcc_lattice_rp_05774,0.05774295485909718
188,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05776,bcc_lattice_rp_05776,0.05776195523910478
189,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05777,bcc_lattice_rp_05777,0.05777995559911198
190,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05779,bcc_lattice_rp_05779,0.05779895597911958
191,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05781,bcc_lattice_rp_05781,0.057816956339126785
192,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05783,bcc_lattice_rp_05783,0.057835956719134385
193,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05785,bcc_lattice_rp_05785,0.05785395707914159
194,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05787,bcc_lattice_rp_05787,0.05787295745914919
195,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05789,bcc_lattice_rp_05789,0.05789095781915639
196,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05790,bcc_lattice_rp_05790,0.05790995819916399
197,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05792,bcc_lattice_rp_05792,0.05792795855917118
198,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05794,bcc_lattice_rp_05794,0.05794695893917878
199,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05796,bcc_lattice_rp_05796,0.057964959299185985
200,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05798,bcc_lattice_rp_05798,0.057983959679193585
201,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05800,bcc_lattice_rp_05800,0.05800196003920079
202,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05802,bcc_lattice_rp_05802,0.05802096041920839
203,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05803,bcc_lattice_rp_05803,0.05803896077921559
204,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05805,bcc_lattice_rp_05805,0.05805796115922319
205,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05807,bcc_lattice_rp_05807,0.05807596151923039
206,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05809,bcc_lattice_rp_05809,0.05809496189923799
207,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05811,bcc_lattice_rp_05811,0.058112962259245185
208,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05813,bcc_lattice_rp_05813,0.058131962639252785
209,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05814,bcc_lattice_rp_05814,0.05814996299925999
210,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05816,bcc_lattice_rp_05816,0.05816896337926759
211,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05818,bcc_lattice_rp_05818,0.05818696373927479
212,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05820,bcc_lattice_rp_05820,0.05820596411928239
213,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05822,bcc_lattice_rp_05822,0.05822396447928959
214,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05824,bcc_lattice_rp_05824,0.05824296485929719
215,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05826,bcc_lattice_rp_05826,0.058260965219304385
216,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05827,bcc_lattice_rp_05827,0.058279965599311985
217,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05829,bcc_lattice_rp_05829,0.05829796595931919
218,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05831,bcc_lattice_rp_05831,0.05831696633932679
219,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05833,bcc_lattice_rp_05833,0.05833496669933399
220,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05835,bcc_lattice_rp_05835,0.05835396707934159
221,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05837,bcc_lattice_rp_05837,0.05837196743934879
222,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05839,bcc_lattice_rp_05839,0.05839096781935639
223,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05840,bcc_lattice_rp_05840,0.05840896817936359
224,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05842,bcc_lattice_rp_05842,0.05842796855937119
225,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05844,bcc_lattice_rp_05844,0.05844596891937839
226,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05846,bcc_lattice_rp_05846,0.05846496929938599
227,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05848,bcc_lattice_rp_05848,0.05848296965939319
228,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05850,bcc_lattice_rp_05850,0.05850197003940079
229,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05851,bcc_lattice_rp_05851,0.05851997039940799
230,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05853,bcc_lattice_rp_05853,0.05853897077941559
231,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05855,bcc_lattice_rp_05855,0.05855697113942279
232,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05857,bcc_lattice_rp_05857,0.05857597151943039
233,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05859,bcc_lattice_rp_05859,0.058593971879437594
234,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05861,bcc_lattice_rp_05861,0.058612972259445194
235,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05863,bcc_lattice_rp_05863,0.05863097261945239
236,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05864,bcc_lattice_rp_05864,0.05864997299945999
237,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05866,bcc_lattice_rp_05866,0.05866797335946719
238,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05868,bcc_lattice_rp_05868,0.05868697373947479
239,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05870,bcc_lattice_rp_05870,0.05870497409948199
240,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05872,bcc_lattice_rp_05872,0.05872397447948959
241,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05874,bcc_lattice_rp_05874,0.058741974839496794
242,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05876,bcc_lattice_rp_05876,0.058760975219504394
243,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05877,bcc_lattice_rp_05877,0.058778975579511596
244,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05879,bcc_lattice_rp_05879,0.058797975959519196
245,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05881,bcc_lattice_rp_05881,0.05881597631952639
246,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05883,bcc_lattice_rp_05883,0.05883497669953399
247,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05885,bcc_lattice_rp_05885,0.05885297705954119
248,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05887,bcc_lattice_rp_05887,0.058870977419548394
249,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05888,bcc_lattice_rp_05888,0.058889977799555994
250,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05890,bcc_lattice_rp_05890,0.058907978159563196
251,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05892,bcc_lattice_rp_05892,0.058926978539570796
252,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05894,bcc_lattice_rp_05894,0.05894497889957799
253,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05896,bcc_lattice_rp_05896,0.05896397927958559
254,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05898,bcc_lattice_rp_05898,0.05898197963959279
255,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05900,bcc_lattice_rp_05900,0.05900098001960039
256,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05901,bcc_lattice_rp_05901,0.059018980379607594
257,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05903,bcc_lattice_rp_05903,0.059037980759615194
258,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05905,bcc_lattice_rp_05905,0.059055981119622396
259,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05907,bcc_lattice_rp_05907,0.059074981499629996
260,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05909,bcc_lattice_rp_05909,0.0590929818596372
261,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05911,bcc_lattice_rp_05911,0.0591119822396448
262,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05912,bcc_lattice_rp_05912,0.05912998259965199
263,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05914,bcc_lattice_rp_05914,0.05914898297965959
264,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05916,bcc_lattice_rp_05916,0.059166983339666794
265,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05918,bcc_lattice_rp_05918,0.059185983719674394
266,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05920,bcc_lattice_rp_05920,0.059203984079681596
267,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05922,bcc_lattice_rp_05922,0.059222984459689196
268,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05924,bcc_lattice_rp_05924,0.0592409848196964
269,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05925,bcc_lattice_rp_05925,0.059259985199704
270,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05927,bcc_lattice_rp_05927,0.0592779855597112
271,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05929,bcc_lattice_rp_05929,0.0592969859397188
272,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05931,bcc_lattice_rp_05931,0.059314986299725994
273,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05933,bcc_lattice_rp_05933,0.059333986679733594
274,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05935,bcc_lattice_rp_05935,0.059351987039740796
275,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05937,bcc_lattice_rp_05937,0.059370987419748396
276,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05938,bcc_lattice_rp_05938,0.0593889877797556
277,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05940,bcc_lattice_rp_05940,0.0594079881597632
278,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05942,bcc_lattice_rp_05942,0.0594259885197704
279,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05944,bcc_lattice_rp_05944,0.059444988899778
280,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05946,bcc_lattice_rp_05946,0.0594629892597852
281,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05948,bcc_lattice_rp_05948,0.0594819896397928
282,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05949,bcc_lattice_rp_05949,0.059499989999799996
283,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05951,bcc_lattice_rp_05951,0.059518990379807596
284,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05953,bcc_lattice_rp_05953,0.0595369907398148
285,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05955,bcc_lattice_rp_05955,0.0595559911198224
286,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05957,bcc_lattice_rp_05957,0.0595739914798296
287,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05959,bcc_lattice_rp_05959,0.0595929918598372
288,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05961,bcc_lattice_rp_05961,0.0596109922198444
289,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05962,bcc_lattice_rp_05962,0.059629992599852
290,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05964,bcc_lattice_rp_05964,0.059647992959859196
291,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05966,bcc_lattice_rp_05966,0.0596669933398668
292,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05968,bcc_lattice_rp_05968,0.059684993699874
293,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05970,bcc_lattice_rp_05970,0.0597039940798816
294,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05972,bcc_lattice_rp_05972,0.0597219944398888
295,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05974,bcc_lattice_rp_05974,0.0597409948198964
296,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05975,bcc_lattice_rp_05975,0.0597589951799036
297,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05977,bcc_lattice_rp_05977,0.0597779955599112
298,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05979,bcc_lattice_rp_05979,0.0597959959199184
299,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05981,bcc_lattice_rp_05981,0.059814996299926
300,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05983,bcc_lattice_rp_05983,0.0598329966599332
301,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05985,bcc_lattice_rp_05985,0.0598519970399408
302,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05986,bcc_lattice_rp_05986,0.059869997399948
303,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05988,bcc_lattice_rp_05988,0.0598889977799556
304,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05990,bcc_lattice_rp_05990,0.0599069981399628
305,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05992,bcc_lattice_rp_05992,0.0599259985199704
306,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05994,bcc_lattice_rp_05994,0.0599439988799776
307,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05996,bcc_lattice_rp_05996,0.0599629992599852
308,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05998,bcc_lattice_rp_05998,0.059980999619992405
309,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_06000,bcc_lattice_rp_06000,0.06
